line,schedule,map,en-update,en-reason,es-update,es-reason,hy-update,hy-reason,zh-tw-update,zh-tw-reason,ko-update,ko-reason,ja-update,ja-reason,ru-update,ru-reason,vi-update,vi-reason
218,218_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
230,230_TT_12-14-25.pdf,,Added AM school terms only trip weekday.,To accommodate school schedule.,Se sumaron recorridos escolares matutinos exclusivos entre semana.,Para adaptarnos al horario escolar.,Ավելացել է միայն ուսումնական տարվա համար նախատեսված առավոտյան ուղևորություն աշխատանքային օրերին։,Դպրոցական ժամանակացույցի հետ հարմարեցնելու համար։,工作日增開一班僅限學期期間的上午學校專車。,配合學校課表調整。,학기 중에만 운행되는 평일 오전 운행이 1회 증편됩니다.,학교 일정에 맞추기 위한 조정입니다.,平日ダイヤに、登校時間帯のみ運行する便を追加しました。,学校の時間割に対応します。,"Добавлен утренний рейс по будням, выполняемый только в периоды учебы.",Чтобы соответствовать школьному расписанию.,Thêm chuyến sáng chỉ chạy trong kỳ học vào ngày thường.,Để đáp ứng lịch học của học sinh.
232,232_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules. Reduced one northbound trip weekday 6am period.",For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos. Y entre semana se hará un recorrido menos en dirección norte en la franja de las 6 a.m.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que viajan y la cantidad de pasajeros reales. Lo que se ahorre se destinará a realizar otras mejoras.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։ Ժամը 6:00-ի չվացուցակում դեպի հյուսիս ուղղությամբ կրճատվել է մեկ ուղևորություն աշխատանքային օրերին։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",行車時間調整適用於工作日、週六和週日時刻表。工作日清晨 6 點北行減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다. 평일 오전 6시대 북행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。平日の6時台の北行き便を1本減便しました。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье. Убран один рейс в северном направлении в 06:00 по будням.","""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. ""","Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật. Giảm một chuyến hướng Bắc trong khung 6 giờ sáng ngày thường.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
234,234_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
235,235-236_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
236,235-236_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
237,237_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,"Se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales, sábados y domingos.","Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.","Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
246,246_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,Solamente se realizarán ajustes en los horarios del servicio de transporte programados de los días laborales.,"Para mejorar la confiabilidad del servicio, reflejando mejor los horarios en que realmente viajan los pasajeros.",Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
251,251_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",行車時間調整適用於工作日和週六時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,평일 및 토요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и по субботам.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
260,260-261_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Reduced weekday one trip northbound in the 8pm period and one trip southbound in the 6pm period.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Ժամը 20:00-ի չվացուցակում դեպի հյուսիս և հարավ ուղղությամբ կրճատվել է մեկակական ուղևորություն աշխատանքային օրերին։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",工作日及週六時刻表將調整行車時間；工作日晚上 8 點北行及傍晚 6 點南行各減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일 및 토요일에 운행 시간 조정이 적용됩니다. 평일 오후 8시대 북행 운행이 1회, 오후 6시대 남행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。平日ダイヤで、20時台の北方面行きを1本、18時台の南方面行きを1本減便します。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и по субботам. Убран один рейс по будням в северном направлении в 20:00 и один рейс по будням в южном направлении в 18:00.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Giảm một chuyến hướng Bắc trong khung 8 giờ tối và một chuyến hướng Nam trong khung 6 giờ chiều ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
261,260-261_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Reduced weekday one trip northbound in the 8pm period and one trip southbound in the 6pm period.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Ժամը 20:00-ի չվացուցակում դեպի հյուսիս և հարավ ուղղությամբ կրճատվել է մեկակական ուղևորություն աշխատանքային օրերին։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",工作日及週六時刻表將調整行車時間；工作日晚上 8 點北行及傍晚 6 點南行各減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,"평일 및 토요일에 운행 시간 조정이 적용됩니다. 평일 오후 8시대 북행 운행이 1회, 오후 6시대 남행 운행이 1회 감편됩니다.",실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。平日ダイヤで、20時台の北方面行きを1本、18時台の南方面行きを1本減便します。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и по субботам. Убран один рейс по будням в северном направлении в 20:00 и один рейс по будням в южном направлении в 18:00.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Giảm một chuyến hướng Bắc trong khung 8 giờ tối và một chuyến hướng Nam trong khung 6 giờ chiều ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
265,265_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Saturday schedules. Reduced weekday one trip northbound and one trip southbound PM peak.,For improved reliability better reflecting actual travel times and ridership. Savings reallocated to other improvements.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և շաբաթ օրերի չվացուցակներում։ Երեկոյան ծանրաբեռնված ժամերի չվացուցակում դեպի հյուսիս և հարավ ուղղությամբ կրճատվել է մեկակական ուղևորություն աշխատանքային օրերին։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակն ու ուղևորների թիվը։ Խնայողությունները կվերաբաշխվեն այլ բարելավումների միջև։",工作日及週六時刻表將調整行車時間；工作日下午高峰時段北行與南行各減少一班次。,為提升準點可靠性，使時刻表更貼合實際行車時間與客流情況。節省之資源將重新分配至其他服務改善項目。,평일 및 토요일에 운행 시간 조정이 적용됩니다. 평일 오후 혼잡 시간대 북행 운행 1회와 남행 운행 1회가 감편됩니다.,실제 운행 시간 및 이용객 수를 더 잘 반영하여 신뢰도를 높이기 위함입니다. 감편은 기타 개선 사항에 반영됩니다.,平日および土曜のダイヤで、所要時間の調整を行います。平日ダイヤの夕方ピーク時に、北方面と南方面の便をそれぞれ1本ずつ減便します。,実際の移動時間や乗客数をより正確に反映し、運行の信頼性を向上させるため。他の改善に再配分されます。,Скорректировано время отправления в будние дни и по субботам. Убран один рейс по будням в северном направлении и один рейс по будням в южном направлении в час-пик.,"""Для повышения надежности обслуживания, соответствия фактическому времени поездок и пассажиропотока. Сэкономленное таким образом время будет использовано для других улучшений. """,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Thứ Bảy. Giảm một chuyến hướng Bắc và một chuyến hướng Nam trong giờ cao điểm buổi chiều ngày thường.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế và lưu lượng hành khách. Phần nguồn lực tiết kiệm được sẽ được tái phân bổ cho các cải tiến khác.
266,266_TT_12-14-25.pdf,,Travel time adjustments will be made to Saturday schedule only.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն շաբաթ օրերի չվացուցակում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於週六時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,토요일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,土曜のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления по субботам.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào Thứ Bảy.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
267,267_TT_12_14_25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,,,"Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
294,294_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
296,296_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,,,"Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
344,344_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday and Sunday schedules.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային և կիրակի օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일 및 일요일에 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日および日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни и по воскресеньям.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần và Chủ Nhật.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
460,460_TT_12-14-25.pdf,,"Travel time adjustments will be made to weekday, Saturday and Sunday schedules.",For improved reliability better reflecting actual travel times.,,,"Ուղևորության ժամերի փոփոխություններ կկատարվեն աշխատանքային, շաբաթ և կիրակի օրերի չվացուցակներում։","Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整適用於工作日、週六和週日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,"평일, 토요일 및 일요일에 운행 시간 조정이 적용됩니다.",실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日・土曜・日曜のダイヤで、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,"Скорректировано время отправления в будние дни, а также в субботу и воскресенье.",Для повышения надежности обслуживания и соответствия фактическому времени поездок.,"Điều chỉnh thời gian di chuyển vào các ngày thường trong tuần, Thứ Bảy và Chủ Nhật.",Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
487,487-489_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule westbound only.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",僅在工作日的西行方向對行程時間進行調整。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일 서행에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日ダイヤの西方面のみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни в западном направлении.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần theo hướng Tây.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
489,487-489_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule westbound only.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",僅在工作日的西行方向對行程時間進行調整。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일 서행에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日ダイヤの西方面のみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни в западном направлении.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần theo hướng Tây.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
550,550_TT_12-14-25.pdf,,Travel time adjustments will be made to weekday schedule only.,For improved reliability better reflecting actual travel times.,,,Ուղևորության ժամերի փոփոխություններ կկատարվեն միայն աշխատանքային օրերի չվացուցակներում։ Դեպի հյուսիս ուղղությամբ երթուղու տևողությունը նվազել է 30-ից մինչև 25 րոպե։ Դեպի հարավ ուղղությամբ երթուղու տևողությունը 30-ից դարձել է 40 րոպե` կրճատելով մեկ ուղևորություն ժամը 13:00-ի չվացուցակում։,"Բարելավված հուսալիության համար, որն ավելի լավ է արտացոլում իրական երթևեկության ժամանակը։",行車時間調整僅適用於工作日時刻表。,為提升準點可靠性，使時刻表更貼合實際行車時間。,평일에만 운행 시간 조정이 적용됩니다.,실제 운행 시간을 더 잘 반영하여 신뢰도를 높이기 위함입니다.,平日のダイヤのみ、所要時間の調整を行います。,実際の移動時間をより正確に反映し、運行の信頼性を向上させます。,Скорректировано время отправления в будние дни.,Для повышения надежности обслуживания и соответствия фактическому времени поездок.,Chỉ điều chỉnh thời gian di chuyển vào các ngày thường trong tuần.,Nhằm nâng cao độ tin cậy bằng cách điều chỉnh thời gian di chuyển cho sát với thực tế.
